Id, Open, Close, High, Low, Volume, Name, Date
1115,1099.06,1084.6,1113.0,1056.65,24371623,$TSLA,12/02/21-2021
1116,1084.79,1014.97,1090.5753,1000.21,30773995,$TSLA,12/03/21-2021
1117,1001.51,1009.01,1021.64,950.5,27221037,$TSLA,12/06/21-2021
1118,1044.2,1051.75,1057.6739,1026.81,18694857,$TSLA,12/07/21-2021
1119,1052.71,1068.96,1072.38,1033.0001,13968790,$TSLA,12/08/21-2021
1120,1060.64,1003.8,1062.49,1002.36,19812832,$TSLA,12/09/21-2021
1121,1008.75,1017.03,1020.9797,982.53,19888122,$TSLA,12/10/21-2021
1122,1001.09,966.41,1005.0,951.42,26198502,$TSLA,12/13/21-2021
1123,945.0,958.51,966.41,930.0,23602090,$TSLA,12/14/21-2021
1124,953.21,975.99,978.7499,928.2501,25056410,$TSLA,12/15/21-2021
1125,994.5,926.92,994.98,921.85,27590483,$TSLA,12/16/21-2021
1126,914.77,932.57,960.6599,909.0401,33626754,$TSLA,12/17/21-2021
1127,910.7,899.94,921.6884,893.39,18826671,$TSLA,12/20/21-2021
1128,916.87,938.53,939.5,886.12,23839305,$TSLA,12/21/21-2021
1129,965.66,1008.87,1015.6599,957.05,31211362,$TSLA,12/22/21-2021
1130,1006.8,1067.0,1072.9767,997.56,30904429,$TSLA,12/23/21-2021
1131,1073.67,1093.94,1117.0,1070.7152,23715273,$TSLA,12/27/21-2021
1132,1109.49,1088.47,1118.9999,1078.42,20107969,$TSLA,12/28/21-2021
1133,1098.64,1086.19,1104.0,1064.14,18718015,$TSLA,12/29/21-2021
1134,1061.33,1070.34,1095.55,1053.15,15680313,$TSLA,12/30/21-2021
1135,1073.4444,1056.78,1081.9999,1054.59,13577875,$TSLA,12/31/21-2021
1136,1147.75,1199.78,1201.07,1136.04,34895349,$TSLA,01/03/22-2022
1137,1189.55,1149.59,1208.0,1123.05,33416086,$TSLA,01/04/22-2022
1138,1146.65,1088.12,1170.34,1081.0101,26706599,$TSLA,01/05/22-2022
1139,1077.0,1064.7,1088.0,1020.5,30112158,$TSLA,01/06/22-2022
1140,1080.37,1026.96,1080.9299,1010.0,28054916,$TSLA,01/07/22-2022
1141,1000.0,1058.12,1059.1,980.0,30604959,$TSLA,01/10/22-2022
1142,1053.67,1064.4,1075.85,1038.82,22021070,$TSLA,01/11/22-2022
1143,1078.85,1106.22,1114.84,1072.5901,27913005,$TSLA,01/12/22-2022
1144,1109.065,1031.56,1115.6,1026.5391,32403264,$TSLA,01/13/22-2022
1145,1019.88,1049.61,1052.0,1013.3788,24308137,$TSLA,01/14/22-2022
1146,1026.605,1030.51,1070.7899,1016.06,22329803,$TSLA,01/18/22-2022
1147,1041.705,995.65,1054.6699,995.0,25147496,$TSLA,01/19/22-2022
1148,1009.73,996.27,1041.66,994.0,23496248,$TSLA,01/20/22-2022
1149,996.34,943.9,1004.55,940.5,34472009,$TSLA,01/21/22-2022
1150,904.76,930.0,933.5131,851.47,50791714,$TSLA,01/24/22-2022
1151,914.2,918.4,951.26,903.21,28865302,$TSLA,01/25/22-2022
1152,952.43,937.41,987.69,906.0,34955761,$TSLA,01/26/22-2022
1153,933.36,829.1,935.39,829.0,49036523,$TSLA,01/27/22-2022
1154,831.56,846.35,857.5,792.01,44929650,$TSLA,01/28/22-2022
1155,872.71,936.72,937.99,862.05,34812032,$TSLA,01/31/22-2022
1156,935.21,931.25,943.7,905.0,24379446,$TSLA,02/01/22-2022
1157,928.18,905.66,931.5,889.41,22264345,$TSLA,02/02/22-2022
1158,882.0,891.14,937.0,880.52,26285186,$TSLA,02/03/22-2022
1159,897.22,923.32,936.5,881.17,24541822,$TSLA,02/04/22-2022
1160,923.79,907.34,947.77,902.7089,20331488,$TSLA,02/07/22-2022
1161,905.53,922.0,926.2899,894.8,16909671,$TSLA,02/08/22-2022
1162,935.0,932.0,946.2699,920.0,17419848,$TSLA,02/09/22-2022
1163,908.37,904.55,943.81,896.7,22042277,$TSLA,02/10/22-2022
1164,909.63,860.0,915.96,850.7,26548623,$TSLA,02/11/22-2022
1165,861.57,875.76,898.8799,853.15,22585472,$TSLA,02/14/22-2022
1166,900.0,922.43,923.0,893.3774,19216514,$TSLA,02/15/22-2022
1167,914.05,923.39,926.4299,901.21,17098132,$TSLA,02/16/22-2022
1168,913.26,876.35,918.4999,874.1,18392806,$TSLA,02/17/22-2022
1169,886.0,856.98,886.87,837.61,22833947,$TSLA,02/18/22-2022
1170,834.13,821.53,856.7338,801.1001,27762734,$TSLA,02/22/22-2022
1171,830.43,764.04,835.2997,760.56,31752336,$TSLA,02/23/22-2022
1172,700.39,800.77,802.48,700.0,45107425,$TSLA,02/24/22-2022
1173,809.23,809.87,819.5,782.4005,25355921,$TSLA,02/25/22-2022
1174,815.01,870.43,876.86,814.7075,33002289,$TSLA,02/28/22-2022
1175,869.68,864.37,889.88,853.78,24922287,$TSLA,03/01/22-2022
1176,872.13,879.89,886.48,844.2721,24881146,$TSLA,03/02/22-2022
1177,878.77,839.29,886.439,832.6001,20541169,$TSLA,03/03/22-2022
1178,849.1,838.29,855.65,825.1609,22393287,$TSLA,03/04/22-2022
1179,856.3,804.58,866.14,804.57,24164724,$TSLA,03/07/22-2022
1180,795.53,824.4,849.99,782.17,26799702,$TSLA,03/08/22-2022
1181,839.48,858.97,860.56,832.01,19727993,$TSLA,03/09/22-2022
1182,851.45,838.3,854.45,810.3601,19549548,$TSLA,03/10/22-2022
1183,840.197,795.35,843.802,793.77,22345722,$TSLA,03/11/22-2022
1184,780.61,766.37,800.7,756.04,23717421,$TSLA,03/14/22-2022
1185,775.27,801.89,805.57,756.57,22280381,$TSLA,03/15/22-2022
1186,809.0,840.23,842.0,802.2601,28009607,$TSLA,03/16/22-2022
1187,830.99,871.6,875.0,825.7178,22194324,$TSLA,03/17/22-2022
1188,874.49,905.39,907.85,867.39,33471397,$TSLA,03/18/22-2022
1189,914.98,921.16,942.85,907.09,27327216,$TSLA,03/21/22-2022
1190,930.0,993.98,997.86,921.75,35289519,$TSLA,03/22/22-2022
1191,979.94,999.11,1040.7,976.4,40225383,$TSLA,03/23/22-2022
1192,1009.73,1013.92,1024.49,988.8,22973626,$TSLA,03/24/22-2022
1193,1008.0,1010.64,1021.7999,997.3201,20677182,$TSLA,03/25/22-2022
1194,1065.1,1091.84,1097.8799,1053.6,34168693,$TSLA,03/28/22-2022
1195,1107.99,1099.57,1114.77,1073.11,24538273,$TSLA,03/29/22-2022
1196,1091.17,1093.99,1113.95,1084.0,19955002,$TSLA,03/30/22-2022
1197,1094.57,1077.6,1103.1399,1076.641,16330919,$TSLA,03/31/22-2022
1198,1081.15,1084.59,1094.75,1066.64,18087741,$TSLA,04/01/22-2022
1199,1089.38,1145.45,1149.91,1072.53,27392567,$TSLA,04/04/22-2022
1200,1136.3,1091.26,1152.87,1087.3,26691673,$TSLA,04/05/22-2022
1201,1073.47,1045.76,1079.0,1027.7,29782845,$TSLA,04/06/22-2022
1202,1052.39,1057.26,1076.59,1021.5401,26482353,$TSLA,04/07/22-2022
1203,1043.21,1025.49,1048.44,1022.435,18337896,$TSLA,04/08/22-2022
1204,980.4,975.93,1008.4681,974.64,19785735,$TSLA,04/11/22-2022
1205,997.64,986.95,1021.1921,976.6001,21992032,$TSLA,04/12/22-2022
1206,981.075,1022.37,1026.24,973.097,18373737,$TSLA,04/13/22-2022
1207,999.29,985.0,1012.7099,982.19,19474135,$TSLA,04/14/22-2022
1208,989.03,1004.29,1014.92,973.41,17238407,$TSLA,04/18/22-2022
1209,1005.06,1028.15,1034.94,995.325,16615944,$TSLA,04/19/22-2022
1210,1030.0,977.2,1034.0,975.2501,23570442,$TSLA,04/20/22-2022
1211,1074.73,1008.78,1092.22,996.415,35138779,$TSLA,04/21/22-2022
1212,1014.91,1005.05,1034.85,994.0001,23232186,$TSLA,04/22/22-2022
1213,978.97,998.02,1008.62,975.3,22780445,$TSLA,04/25/22-2022
1214,995.43,876.42,1000.0,875.0,45377889,$TSLA,04/26/22-2022
1215,898.58,881.51,918.0,877.36,25652132,$TSLA,04/27/22-2022
1216,899.98,877.51,900.0,821.7,41649509,$TSLA,04/28/22-2022
1217,902.25,870.76,934.3999,870.0,29377665,$TSLA,04/29/22-2022
1218,860.77,902.94,906.3599,848.03,25260457,$TSLA,05/02/22-2022
1219,903.18,909.25,924.08,888.59,21236525,$TSLA,05/03/22-2022
1220,903.94,952.62,955.5,885.28,27214568,$TSLA,05/04/22-2022
1221,939.21,873.28,945.6,857.7,30839731,$TSLA,05/05/22-2022
1222,887.0,865.65,888.0,843.105,24301037,$TSLA,05/06/22-2022
1223,836.45,787.11,845.63,781.15,30270074,$TSLA,05/09/22-2022
1224,819.31,800.04,825.36,774.25,28133877,$TSLA,05/10/22-2022
1225,795.0,734.0,809.77,727.2,32408153,$TSLA,05/11/22-2022
1226,701.0,728.0,759.66,680.0,46770954,$TSLA,05/12/22-2022
1227,773.48,769.59,787.3499,751.565,30716908,$TSLA,05/13/22-2022
1228,767.16,724.37,769.76,719.0885,28699513,$TSLA,05/16/22-2022
1229,747.36,761.61,764.48,728.85,26745370,$TSLA,05/17/22-2022
1230,744.52,709.81,760.5,700.81,29270604,$TSLA,05/18/22-2022
1231,707.0,709.42,734.0,694.11,30098891,$TSLA,05/19/22-2022
1232,713.99,663.9,721.582,633.0,48324435,$TSLA,05/20/22-2022
1233,655.02,674.9,679.9551,638.06,29634546,$TSLA,05/23/22-2022
1234,653.53,628.16,653.92,620.57,29697505,$TSLA,05/24/22-2022
1235,623.85,658.8,669.32,623.0101,30713108,$TSLA,05/25/22-2022
1236,661.42,707.73,718.6699,653.66,35334448,$TSLA,05/26/22-2022
1237,723.25,759.63,759.8,720.5311,29764994,$TSLA,05/27/22-2022
1238,773.84,758.26,778.8,734.23,33971457,$TSLA,05/31/22-2022
1239,755.16,740.37,771.98,730.92,25749321,$TSLA,06/01/22-2022
1240,732.47,775.0,792.63,726.2,31157706,$TSLA,06/02/22-2022
1241,729.675,703.55,743.3899,700.2534,37464579,$TSLA,06/03/22-2022
1242,733.06,714.84,734.6,703.05,28068174,$TSLA,06/06/22-2022
1243,702.0,716.66,719.99,690.28,24269534,$TSLA,06/07/22-2022
1244,720.26,725.6,749.89,717.53,25403540,$TSLA,06/08/22-2022
1245,748.02,719.12,766.6399,717.98,32163769,$TSLA,06/09/22-2022
1246,705.47,696.69,718.5,683.74,32696966,$TSLA,06/10/22-2022
1247,669.5,647.21,679.9,644.05,34255754,$TSLA,06/13/22-2022
1248,654.86,662.67,678.99,635.21,32662932,$TSLA,06/14/22-2022
1249,662.75,699.0,706.9899,654.45,39710645,$TSLA,06/15/22-2022
1250,668.21,639.3,675.5,626.08,35796900,$TSLA,06/16/22-2022
1251,640.3,650.28,662.9082,639.59,30880590,$TSLA,06/17/22-2022
1252,673.81,711.11,730.7321,673.0,40930985,$TSLA,06/21/22-2022
1253,703.51,708.26,740.5,701.48,33842420,$TSLA,06/22/22-2022
1254,713.715,705.21,717.95,685.91,34734226,$TSLA,06/23/22-2022
1255,712.405,737.12,738.2,708.26,31923565,$TSLA,06/24/22-2022
1256,748.1,734.76,756.21,727.6966,29726104,$TSLA,06/27/22-2022
1257,733.45,697.99,749.91,697.03,30222167,$TSLA,06/28/22-2022
1258,691.5,685.47,693.52,666.82,27632418,$TSLA,06/29/22-2022
